,dissimilarity_dist_1_ang_0,dissimilarity_dist_1_ang_45,dissimilarity_dist_1_ang_90,dissimilarity_dist_1_ang_135,correlation_dist_1_ang_0,correlation_dist_1_ang_45,correlation_dist_1_ang_90,correlation_dist_1_ang_135,homogeneity_dist_1_ang_0,homogeneity_dist_1_ang_45,homogeneity_dist_1_ang_90,homogeneity_dist_1_ang_135,contrast_dist_1_ang_0,contrast_dist_1_ang_45,contrast_dist_1_ang_90,contrast_dist_1_ang_135,energy_dist_1_ang_0,energy_dist_1_ang_45,energy_dist_1_ang_90,energy_dist_1_ang_135,ASM_dist_1_ang_0,ASM_dist_1_ang_45,ASM_dist_1_ang_90,ASM_dist_1_ang_135,dissimilarity_dist_1_ang_0,dissimilarity_dist_1_ang_45,dissimilarity_dist_1_ang_90,dissimilarity_dist_1_ang_135,correlation_dist_1_ang_0,correlation_dist_1_ang_45,correlation_dist_1_ang_90,correlation_dist_1_ang_135,homogeneity_dist_1_ang_0,homogeneity_dist_1_ang_45,homogeneity_dist_1_ang_90,homogeneity_dist_1_ang_135,contrast_dist_1_ang_0,contrast_dist_1_ang_45,contrast_dist_1_ang_90,contrast_dist_1_ang_135,energy_dist_1_ang_0,energy_dist_1_ang_45,energy_dist_1_ang_90,energy_dist_1_ang_135,ASM_dist_1_ang_0,ASM_dist_1_ang_45,ASM_dist_1_ang_90,ASM_dist_1_ang_135
95,10.611983570911136,14.36946792640486,10.933689579791029,11.513128834355957,0.9262984974153302,0.865059765661882,0.919401973315717,0.9097186891547993,0.1535569975474383,0.1074339623440384,0.1640942459144652,0.1564617046972432,198.475718772652,363.41869716558926,217.28102987612263,243.07975460123117,0.0232223039530336,0.0197971449402228,0.0251499300226018,0.0252992924506202,0.000539275400887,0.0003919269477841,0.0006325189801417,0.000640054198502,10.611983570911136,14.36946792640486,10.933689579791029,11.513128834355957,0.9262984974153302,0.865059765661882,0.919401973315717,0.9097186891547993,0.1535569975474383,0.1074339623440384,0.1640942459144652,0.1564617046972432,198.475718772652,363.41869716558926,217.28102987612263,243.07975460123117,0.0232223039530336,0.0197971449402228,0.0251499300226018,0.0252992924506202,0.000539275400887,0.0003919269477841,0.0006325189801417,0.000640054198502
96,6.340753424657526,7.545296167247443,6.624999999999986,8.029616724738718,0.9340308163126424,0.9021048162603216,0.9246507843669391,0.8846584925355994,0.2044399545708358,0.1675894722047842,0.207049705561198,0.1920330984289098,67.72089041095904,101.3780487804882,75.3476027397261,112.37108013937328,0.0532201036572605,0.0477587113654106,0.0546739898667453,0.0541893066724593,0.0028323794332895,0.0022808945112846,0.0029892451679489,0.0029364809576418,6.340753424657526,7.545296167247443,6.624999999999986,8.029616724738718,0.9340308163126424,0.9021048162603216,0.9246507843669391,0.8846584925355994,0.2044399545708358,0.1675894722047842,0.207049705561198,0.1920330984289098,67.72089041095904,101.3780487804882,75.3476027397261,112.37108013937328,0.0532201036572605,0.0477587113654106,0.0546739898667453,0.0541893066724593,0.0028323794332895,0.0022808945112846,0.0029892451679489,0.0029364809576418
24,4.137759224346787,4.796777687516807,4.12348505251811,5.593419983752913,0.9848436454874436,0.9800498521394496,0.9848220364267506,0.9719174106197744,0.2767255968862787,0.2420726748034835,0.2832657878472937,0.21894561806934,33.25653110692072,44.102761982127454,33.476030164287025,61.12090441375436,0.0347860901030905,0.0311857291392206,0.0342819933105919,0.0300765262349101,0.0012100720646603,0.0009725497019448,0.0011752550653474,0.0009045974303592,4.137759224346787,4.796777687516807,4.12348505251811,5.593419983752913,0.9848436454874436,0.9800498521394496,0.9848220364267506,0.9719174106197744,0.2767255968862787,0.2420726748034835,0.2832657878472937,0.21894561806934,33.25653110692072,44.102761982127454,33.476030164287025,61.12090441375436,0.0347860901030905,0.0311857291392206,0.0342819933105919,0.0300765262349101,0.0012100720646603,0.0009725497019448,0.0011752550653474,0.0009045974303592
9,6.149864986498332,8.178754910849074,6.465594951922865,7.344775442310461,0.9736863489198192,0.9549411254851432,0.972387052429226,0.9634634622586412,0.2517948259818313,0.2003859075836924,0.241428264957828,0.2047278877964799,78.99864986498541,133.60305228165103,83.7417367788442,109.20021170421738,0.034941099208152,0.0295125188871759,0.0321786355503997,0.0303811322853523,0.0012208804138739,0.0008709887710659,0.0010354645858854,0.00092301319894,6.149864986498332,8.178754910849074,6.465594951922865,7.344775442310461,0.9736863489198192,0.9549411254851432,0.972387052429226,0.9634634622586412,0.2517948259818313,0.2003859075836924,0.241428264957828,0.2047278877964799,78.99864986498541,133.60305228165103,83.7417367788442,109.20021170421738,0.034941099208152,0.0295125188871759,0.0321786355503997,0.0303811322853523,0.0012208804138739,0.0008709887710659,0.0010354645858854,0.00092301319894
34,5.869719140901599,6.554448398576474,5.766915538963941,7.3390272835112516,0.9449512583217634,0.9301887938211304,0.9481507998560212,0.916606959771442,0.1990543117320549,0.1939052517411645,0.213332775855899,0.1527333455963938,64.0816615529857,81.4749703440095,61.62319178721376,97.53831553973906,0.0276279947534971,0.0273298899223424,0.0291773187916554,0.0245663323218347,0.0007633060940992,0.0007469228831673,0.0008513159318698,0.0006035046837468,5.869719140901599,6.554448398576474,5.766915538963941,7.3390272835112516,0.9449512583217634,0.9301887938211304,0.9481507998560212,0.916606959771442,0.1990543117320549,0.1939052517411645,0.213332775855899,0.1527333455963938,64.0816615529857,81.4749703440095,61.62319178721376,97.53831553973906,0.0276279947534971,0.0273298899223424,0.0291773187916554,0.0245663323218347,0.0007633060940992,0.0007469228831673,0.0008513159318698,0.0006035046837468
12,4.719935863174636,6.8641774891771945,6.076008863224367,6.248176661264019,0.9852841730697643,0.9668135211876622,0.9742913954740944,0.9727147414569154,0.2391372757763802,0.1801551017164361,0.199038198398924,0.1872333116111446,43.494788882949216,95.53896103895698,74.86953602363309,78.87797136682654,0.02542614290571,0.022292816668344,0.0233204256856398,0.0226055635564199,0.0006464887430615,0.0004969696750083,0.0005438422541594,0.0005110115037033,4.719935863174636,6.8641774891771945,6.076008863224367,6.248176661264019,0.9852841730697643,0.9668135211876622,0.9742913954740944,0.9727147414569154,0.2391372757763802,0.1801551017164361,0.199038198398924,0.1872333116111446,43.494788882949216,95.53896103895698,74.86953602363309,78.87797136682654,0.02542614290571,0.022292816668344,0.0233204256856398,0.0226055635564199,0.0006464887430615,0.0004969696750083,0.0005438422541594,0.0005110115037033
102,3.98005287190564,4.472527472527332,3.950486720345957,5.105752961082696,0.9888394062946018,0.986046976843324,0.9889553059296244,0.981860494320166,0.2819354626469041,0.2456562484604253,0.2799618004545514,0.2284192438664639,28.43571256909288,35.38739282695206,28.205984857588152,46.07505438723494,0.0310255580366621,0.0286356502693917,0.0307049148937549,0.0274434579016947,0.0009625852514862,0.0008200004663509,0.0009427917986327,0.000753143381602,3.98005287190564,4.472527472527332,3.950486720345957,5.105752961082696,0.9888394062946018,0.986046976843324,0.9889553059296244,0.981860494320166,0.2819354626469041,0.2456562484604253,0.2799618004545514,0.2284192438664639,28.43571256909288,35.38739282695206,28.205984857588152,46.07505438723494,0.0310255580366621,0.0286356502693917,0.0307049148937549,0.0274434579016947,0.0009625852514862,0.0008200004663509,0.0009427917986327,0.000753143381602
76,4.320285908781489,6.323953328757754,4.595302927161341,4.740562800274549,0.9651370783569916,0.9245300381485932,0.9620165542884996,0.9600262519527812,0.2852624043575175,0.1975027966065337,0.2556939509614919,0.2431993693254144,38.98400272294094,81.17707618393973,42.314840027229614,45.17501715854502,0.042432114560821,0.0350000671267074,0.0390511562659638,0.0387699591954887,0.0018004843461026,0.001225004698874,0.0015249928057087,0.0015031097360198,4.320285908781489,6.323953328757754,4.595302927161341,4.740562800274549,0.9651370783569916,0.9245300381485932,0.9620165542884996,0.9600262519527812,0.2852624043575175,0.1975027966065337,0.2556939509614919,0.2431993693254144,38.98400272294094,81.17707618393973,42.314840027229614,45.17501715854502,0.042432114560821,0.0350000671267074,0.0390511562659638,0.0387699591954887,0.0018004843461026,0.001225004698874,0.0015249928057087,0.0015031097360198
55,5.603428892636155,6.625883017801488,6.211073636874459,7.304040689460082,0.9263702182699788,0.8987560647577006,0.9100347435012164,0.8759507915106594,0.2551688076118464,0.2170842718435694,0.2428610635270537,0.2118552669406827,56.46880269814386,77.50014128284636,68.96149522203307,94.31393048883588,0.0390561482067697,0.0339137698573596,0.0373960005180693,0.0352719358040289,0.0015253827127491,0.0011501437859379,0.0013984608547474,0.0012441094553635,5.603428892636155,6.625883017801488,6.211073636874459,7.304040689460082,0.9263702182699788,0.8987560647577006,0.9100347435012164,0.8759507915106594,0.2551688076118464,0.2170842718435694,0.2428610635270537,0.2118552669406827,56.46880269814386,77.50014128284636,68.96149522203307,94.31393048883588,0.0390561482067697,0.0339137698573596,0.0373960005180693,0.0352719358040289,0.0015253827127491,0.0011501437859379,0.0013984608547474,0.0012441094553635
32,2.9258480235042503,3.5393679700053227,3.023737980769209,3.351533208355625,0.976588564061683,0.9676410098313108,0.9751525978597791,0.9708385319446974,0.5472745629284629,0.4869011201612095,0.5344634796946011,0.4933192329466607,21.744557959401625,29.804900910551524,22.96885016025628,26.947475897161084,0.095866208713569,0.0877573562378433,0.0920655263460772,0.0882331693547716,0.0091903299731135,0.0077013535738557,0.0084760611413802,0.0077850921743878,2.9258480235042503,3.5393679700053227,3.023737980769209,3.351533208355625,0.976588564061683,0.9676410098313108,0.9751525978597791,0.9708385319446974,0.5472745629284629,0.4869011201612095,0.5344634796946011,0.4933192329466607,21.744557959401625,29.804900910551524,22.96885016025628,26.947475897161084,0.095866208713569,0.0877573562378433,0.0920655263460772,0.0882331693547716,0.0091903299731135,0.0077013535738557,0.0084760611413802,0.0077850921743878
94,7.90598290598289,10.43859649122813,8.02564102564101,10.486842105263207,0.9028777004847156,0.8642973865450144,0.9159606044227484,0.8333905291466162,0.1763582747914245,0.1310110883816813,0.1542040965079261,0.1310882996881815,130.3589743589746,195.71052631579005,115.62393162393175,214.27631578947415,0.0596762395032861,0.0610106479966824,0.0607379077074868,0.061325137956621,0.0035612535612535,0.003722299168975,0.0036890934326831,0.0037607725453986,7.90598290598289,10.43859649122813,8.02564102564101,10.486842105263207,0.9028777004847156,0.8642973865450144,0.9159606044227484,0.8333905291466162,0.1763582747914245,0.1310110883816813,0.1542040965079261,0.1310882996881815,130.3589743589746,195.71052631579005,115.62393162393175,214.27631578947415,0.0596762395032861,0.0610106479966824,0.0607379077074868,0.061325137956621,0.0035612535612535,0.003722299168975,0.0036890934326831,0.0037607725453986
31,6.681029952706109,7.95760697305839,5.83337713534808,8.209176252809476,0.9270371780915864,0.9107810390229224,0.9691123181751434,0.90956347230609,0.2410057896478321,0.2056347796302927,0.2283514055082152,0.1807494516864275,153.03152916447257,184.0994453248749,64.61524310118105,187.9505487240486,0.0347361548791657,0.0325895549090188,0.0336019414084023,0.0290452293116183,0.0012066004557893,0.0010620790891679,0.0011290904664137,0.0008436253457644,6.681029952706109,7.95760697305839,5.83337713534808,8.209176252809476,0.9270371780915864,0.9107810390229224,0.9691123181751434,0.90956347230609,0.2410057896478321,0.2056347796302927,0.2283514055082152,0.1807494516864275,153.03152916447257,184.0994453248749,64.61524310118105,187.9505487240486,0.0347361548791657,0.0325895549090188,0.0336019414084023,0.0290452293116183,0.0012066004557893,0.0010620790891679,0.0011290904664137,0.0008436253457644
47,3.9310251555314073,4.770946681175208,4.122040319307178,5.050333287987907,0.982074216698509,0.9735055170923044,0.9799433954030206,0.9703931265970044,0.2767638843412857,0.2382574861620451,0.2627295953599753,0.2229273463462742,31.495807411414148,46.37840043525509,35.40089297794547,51.45327166371755,0.032186840082026,0.028909699818868,0.0307526400694403,0.0282908915019519,0.0010359926744659,0.000835770743617,0.0009457248712405,0.0008003745419752,3.9310251555314073,4.770946681175208,4.122040319307178,5.050333287987907,0.982074216698509,0.9735055170923044,0.9799433954030206,0.9703931265970044,0.2767638843412857,0.2382574861620451,0.2627295953599753,0.2229273463462742,31.495807411414148,46.37840043525509,35.40089297794547,51.45327166371755,0.032186840082026,0.028909699818868,0.0307526400694403,0.0282908915019519,0.0010359926744659,0.000835770743617,0.0009457248712405,0.0008003745419752
43,3.5050590219221958,5.091833851370094,4.233839235525255,4.524018084204295,0.9845661532619524,0.9682204923559428,0.9777237708589536,0.9739945908611574,0.265979086482817,0.1938753010952673,0.2308127098163844,0.2291784727778325,22.4977515458111,46.07572760666534,32.43367060145948,37.81336535744328,0.0303466487768565,0.0258271461465104,0.0278043856448021,0.027624500293359,0.0009209190919858,0.0006670414780732,0.0007730838610848,0.0007631130164577,3.5050590219221958,5.091833851370094,4.233839235525255,4.524018084204295,0.9845661532619524,0.9682204923559428,0.9777237708589536,0.9739945908611574,0.265979086482817,0.1938753010952673,0.2308127098163844,0.2291784727778325,22.4977515458111,46.07572760666534,32.43367060145948,37.81336535744328,0.0303466487768565,0.0258271461465104,0.0278043856448021,0.027624500293359,0.0009209190919858,0.0006670414780732,0.0007730838610848,0.0007631130164577
64,5.993490390576645,7.284865540963166,5.793542378143445,7.304851330203623,0.9726623213154332,0.9593949934239192,0.9745358650163476,0.9595721242155396,0.1956033792817294,0.1512470198178819,0.2049337181610898,0.1741130633664333,67.57687538747723,100.11726078799332,63.691710648866696,99.4957746478876,0.0273100475406284,0.0251423463761416,0.0271721285154188,0.0254090436723641,0.0007458386966713,0.0006321375812978,0.0007383245680584,0.0006456195003441,5.993490390576645,7.284865540963166,5.793542378143445,7.304851330203623,0.9726623213154332,0.9593949934239192,0.9745358650163476,0.9595721242155396,0.1956033792817294,0.1512470198178819,0.2049337181610898,0.1741130633664333,67.57687538747723,100.11726078799332,63.691710648866696,99.4957746478876,0.0273100475406284,0.0251423463761416,0.0271721285154188,0.0254090436723641,0.0007458386966713,0.0006321375812978,0.0007383245680584,0.0006456195003441
27,3.00739299610894,4.620188531029085,3.612451361867692,3.9014139827180023,0.9817534554947708,0.9545971458113932,0.9741190925439316,0.970167358785489,0.375114598433086,0.2954423445997953,0.3353457154724512,0.3161047207470818,21.84552529182893,51.63589945011813,30.079377431906813,35.09622937941893,0.0760060733980301,0.0688350751122906,0.073769537187618,0.071286401806494,0.0057769231933867,0.0047382675657146,0.0054419446168753,0.0050817510825169,3.00739299610894,4.620188531029085,3.612451361867692,3.9014139827180023,0.9817534554947708,0.9545971458113932,0.9741190925439316,0.970167358785489,0.375114598433086,0.2954423445997953,0.3353457154724512,0.3161047207470818,21.84552529182893,51.63589945011813,30.079377431906813,35.09622937941893,0.0760060733980301,0.0688350751122906,0.073769537187618,0.071286401806494,0.0057769231933867,0.0047382675657146,0.0054419446168753,0.0050817510825169
86,7.533333333333338,7.586206896551752,7.666666666666674,10.482758620689705,0.7853626727346674,0.7772414652007102,0.7849132103110208,0.6373538116362191,0.1631984029427032,0.1562282299828606,0.1319371870565136,0.1076919572446015,110.8555555555556,117.09195402298866,111.26666666666672,182.36781609195475,0.067700320038633,0.0613625186898355,0.0629765780486366,0.0600017615454633,0.0045833333333333,0.0037653586999604,0.003966049382716,0.0036002113885586,7.533333333333338,7.586206896551752,7.666666666666674,10.482758620689705,0.7853626727346674,0.7772414652007102,0.7849132103110208,0.6373538116362191,0.1631984029427032,0.1562282299828606,0.1319371870565136,0.1076919572446015,110.8555555555556,117.09195402298866,111.26666666666672,182.36781609195475,0.067700320038633,0.0613625186898355,0.0629765780486366,0.0600017615454633,0.0045833333333333,0.0037653586999604,0.003966049382716,0.0036002113885586
85,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,3.350972762645904,3.9501178318931927,2.9902723735408467,3.879811468970963,0.9379992396694292,0.9130230641537402,0.9519026465002554,0.9089736219360134,0.3122396652939145,0.2760798691050661,0.3530355597698576,0.2925262986411069,28.08560311284064,39.22977219167342,22.627626459144143,40.01649646504356,0.0544323070112914,0.0511306847211043,0.0571812356655917,0.0517082305395177,0.0029628760465714,0.0026143469200489,0.0032696937122439,0.0026737411055279,3.350972762645904,3.9501178318931927,2.9902723735408467,3.879811468970963,0.9379992396694292,0.9130230641537402,0.9519026465002554,0.9089736219360134,0.3122396652939145,0.2760798691050661,0.3530355597698576,0.2925262986411069,28.08560311284064,39.22977219167342,22.627626459144143,40.01649646504356,0.0544323070112914,0.0511306847211043,0.0571812356655917,0.0517082305395177,0.0029628760465714,0.0026143469200489,0.0032696937122439,0.0026737411055279
114,7.079119892231719,7.179301828257767,7.592151913947411,10.310479801840104,0.974756840017434,0.9737332250510818,0.97135000108994,0.9480623831542428,0.1931963423220512,0.1801775263923903,0.1697497303121417,0.1179152869754258,92.2311629995504,95.91915906146848,104.63235382488983,188.95406868290644,0.01852375117644,0.0178238548000782,0.0172630798562313,0.0147781025006741,0.0003431293576466,0.0003176897999342,0.0002980139261226,0.0002183923135204,7.079119892231719,7.179301828257767,7.592151913947411,10.310479801840104,0.974756840017434,0.9737332250510818,0.97135000108994,0.9480623831542428,0.1931963423220512,0.1801775263923903,0.1697497303121417,0.1179152869754258,92.2311629995504,95.91915906146848,104.63235382488983,188.95406868290644,0.01852375117644,0.0178238548000782,0.0172630798562313,0.0147781025006741,0.0003431293576466,0.0003176897999342,0.0002980139261226,0.0002183923135204
